Entry	Entry name
H6A2E3	H6A2E3_HUMAN
H6A2E6	H6A2E6_HUMAN
H6A2E7	H6A2E7_HUMAN
H6A2E8	H6A2E8_HUMAN
H6A2E9	H6A2E9_HUMAN
H6SSQ5	H6SSQ5_HUMAN
H6ULF5	H6ULF5_HUMAN
H6VQN9	H6VQN9_HUMAN
H8WUJ3	H8WUJ3_HUMAN
H8WV56	H8WV56_HUMAN
H8WV57	H8WV57_HUMAN
H8WV58	H8WV58_HUMAN
H8WV59	H8WV59_HUMAN
H8WV60	H8WV60_HUMAN
H8WV61	H8WV61_HUMAN
H8WV62	H8WV62_HUMAN
H8WV63	H8WV63_HUMAN
H8WV64	H8WV64_HUMAN
H8WV65	H8WV65_HUMAN
H8WV66	H8WV66_HUMAN
H8WV67	H8WV67_HUMAN
H8WV68	H8WV68_HUMAN
H8WV69	H8WV69_HUMAN
H8WV70	H8WV70_HUMAN
H8WV71	H8WV71_HUMAN
H8WV72	H8WV72_HUMAN
H8WV73	H8WV73_HUMAN
H8WV74	H8WV74_HUMAN
H8WV75	H8WV75_HUMAN
H8WV76	H8WV76_HUMAN
H8WV77	H8WV77_HUMAN
H8WV78	H8WV78_HUMAN
H8WV79	H8WV79_HUMAN
H8WV80	H8WV80_HUMAN
H8WV81	H8WV81_HUMAN
H8WV82	H8WV82_HUMAN
H8WV83	H8WV83_HUMAN
H8WV84	H8WV84_HUMAN
H8WV85	H8WV85_HUMAN
H8WV86	H8WV86_HUMAN
H8WV87	H8WV87_HUMAN
H8WV88	H8WV88_HUMAN
H8WV89	H8WV89_HUMAN
H8WV90	H8WV90_HUMAN
H8WV91	H8WV91_HUMAN
H8WV92	H8WV92_HUMAN
H8WV93	H8WV93_HUMAN
H8WV94	H8WV94_HUMAN
H8WV95	H8WV95_HUMAN
H8WV96	H8WV96_HUMAN
H8WV97	H8WV97_HUMAN
H8WV98	H8WV98_HUMAN
H8WV99	H8WV99_HUMAN
H9AB26	H9AB26_HUMAN
H9AWW8	H9AWW8_HUMAN
H9BSP6	H9BSP6_HUMAN
H9C8X6	H9C8X6_HUMAN
H9C8Y0	H9C8Y0_HUMAN
I0J8R2	I0J8R2_HUMAN
I1SB23	I1SB23_HUMAN
I1V1W8	I1V1W8_HUMAN
I2B1C4	I2B1C4_HUMAN
I2CSG7	I2CSG7_HUMAN
I2G7Y5	I2G7Y5_HUMAN
I2G7Y7	I2G7Y7_HUMAN
I6M557	I6M557_HUMAN
I6MHJ7	I6MHJ7_HUMAN
I6NN36	I6NN36_HUMAN
I6NN61	I6NN61_HUMAN
I6NN89	I6NN89_HUMAN
I6NS51	I6NS51_HUMAN
I6NVR2	I6NVR2_HUMAN
I6NVU2	I6NVU2_HUMAN
I6NWK1	I6NWK1_HUMAN
I6NWK5	I6NWK5_HUMAN
I6NWM5	I6NWM5_HUMAN
I6NXH9	I6NXH9_HUMAN
I6NXM9	I6NXM9_HUMAN
I6SJA4	I6SJA4_HUMAN
I6TN34	I6TN34_HUMAN
I6YAZ4	I6YAZ4_HUMAN
I6Z114	I6Z114_HUMAN
I6Z8F2	I6Z8F2_HUMAN
I6ZTP2	I6ZTP2_HUMAN
I7APH6	I7APH6_HUMAN
I7C0V1	I7C0V1_HUMAN
I7CE35	I7CE35_HUMAN
I7CHF2	I7CHF2_HUMAN
I7D962	I7D962_HUMAN
I7DEM0	I7DEM0_HUMAN
I7HB73	I7HB73_HUMAN
I7JCR9	I7JCR9_HUMAN
I7JI15	I7JI15_HUMAN
I7KJ78	I7KJ78_HUMAN
I7KLY6	I7KLY6_HUMAN
I7KP34	I7KP34_HUMAN
I7KSM4	I7KSM4_HUMAN
J7F4Z7	J7F4Z7_HUMAN
J7F573	J7F573_HUMAN
J7F582	J7F582_HUMAN
J7F669	J7F669_HUMAN
J7F672	J7F672_HUMAN
J7F697	J7F697_HUMAN
J7F7B7	J7F7B7_HUMAN
J7F8K2	J7F8K2_HUMAN
J7F8K6	J7F8K6_HUMAN
J7F8N2	J7F8N2_HUMAN
J7FK30	J7FK30_HUMAN
J7FM92	J7FM92_HUMAN
J7FP09	J7FP09_HUMAN
J7FR35	J7FR35_HUMAN
J7GUA3	J7GUA3_HUMAN
J7JXR5	J7JXR5_HUMAN
J7K1D9	J7K1D9_HUMAN
J7K1E0	J7K1E0_HUMAN
J7K1E4	J7K1E4_HUMAN
J7K3J3	J7K3J3_HUMAN
J7K483	J7K483_HUMAN
J7K7H4	J7K7H4_HUMAN
J7QWX7	J7QWX7_HUMAN
J7RFS4	J7RFS4_HUMAN
J9PVC6	J9PVC6_HUMAN
J9PWN0	J9PWN0_HUMAN
J9PWW5	J9PWW5_HUMAN
J9Z200	J9Z200_HUMAN
K0DF01	K0DF01_HUMAN
K0P0J2	K0P0J2_HUMAN
K0P0J3	K0P0J3_HUMAN
K0P2W4	K0P2W4_HUMAN
K0P793	K0P793_HUMAN
K0P797	K0P797_HUMAN
K0P7G6	K0P7G6_HUMAN
K0P7G9	K0P7G9_HUMAN
K0PBG7	K0PBG7_HUMAN
K4HPL6	K4HPL6_HUMAN
K4IT57	K4IT57_HUMAN
K4Q1G1	K4Q1G1_HUMAN
K4REA4	K4REA4_HUMAN
K4RIC6	K4RIC6_HUMAN
K4RID0	K4RID0_HUMAN
K4ULG7	K4ULG7_HUMAN
K4ULZ0	K4ULZ0_HUMAN
K7WK01	K7WK01_HUMAN
K7XHD2	K7XHD2_HUMAN
K7ZK48	K7ZK48_HUMAN
K7ZN81	K7ZN81_HUMAN
L0BVK5	L0BVK5_HUMAN
L0BVN9	L0BVN9_HUMAN
L0BVP2	L0BVP2_HUMAN
L0BVR7	L0BVR7_HUMAN
L0BVT0	L0BVT0_HUMAN
L0BVW1	L0BVW1_HUMAN
L0BVW5	L0BVW5_HUMAN
L0BVW9	L0BVW9_HUMAN
L0BVZ3	L0BVZ3_HUMAN
L0BVZ5	L0BVZ5_HUMAN
L0BWW8	L0BWW8_HUMAN
L0BX03	L0BX03_HUMAN
L0BX08	L0BX08_HUMAN
L0BX34	L0BX34_HUMAN
L0BXK2	L0BXK2_HUMAN
L0BXK6	L0BXK6_HUMAN
L0BXL7	L0BXL7_HUMAN
L0BXM1	L0BXM1_HUMAN
L0BXM6	L0BXM6_HUMAN
L0BXN7	L0BXN7_HUMAN
L0BXQ5	L0BXQ5_HUMAN
L0HNE6	L0HNE6_HUMAN
L0HNF8	L0HNF8_HUMAN
L0HQC7	L0HQC7_HUMAN
L0HR08	L0HR08_HUMAN
L0HR21	L0HR21_HUMAN
L0HRH2	L0HRH2_HUMAN
L0RH33	L0RH33_HUMAN
L0TE80	L0TE80_HUMAN
L7QJG9	L7QJG9_HUMAN
L7SW87	L7SW87_HUMAN
L7UUL9	L7UUL9_HUMAN
L7UUQ7	L7UUQ7_HUMAN
L8BTX7	L8BTX7_HUMAN
M1KN83	M1KN83_HUMAN
M1L559	M1L559_HUMAN
M1LDI7	M1LDI7_HUMAN
M1LFT9	M1LFT9_HUMAN
M1LQ10	M1LQ10_HUMAN
M1Q0E9	M1Q0E9_HUMAN
M1UZ74	M1UZ74_HUMAN
M1UZ77	M1UZ77_HUMAN
M1V8P5	M1V8P5_HUMAN
M1V8P6	M1V8P6_HUMAN
M1VED3	M1VED3_HUMAN
M1VED6	M1VED6_HUMAN
M1VK03	M1VK03_HUMAN
M1VK07	M1VK07_HUMAN
M1VK08	M1VK08_HUMAN
M1VNN5	M1VNN5_HUMAN
M1VNN7	M1VNN7_HUMAN
M4MD18	M4MD18_HUMAN
M4MD36	M4MD36_HUMAN
M4MDE5	M4MDE5_HUMAN
M4MEW2	M4MEW2_HUMAN
M4MEW6	M4MEW6_HUMAN
M4MFA7	M4MFA7_HUMAN
M4MGH8	M4MGH8_HUMAN
M4MGI2	M4MGI2_HUMAN
M4ML87	M4ML87_HUMAN
M4ML92	M4ML92_HUMAN
M4QEN3	M4QEN3_HUMAN
M4VJ78	M4VJ78_HUMAN
M4W203	M4W203_HUMAN
M4YNJ2	M4YNJ2_HUMAN
M4YNP5	M4YNP5_HUMAN
M4YQI1	M4YQI1_HUMAN
M4YRG8	M4YRG8_HUMAN
M4YUW8	M4YUW8_HUMAN
M4YUW9	M4YUW9_HUMAN
M9P8N2	M9P8N2_HUMAN
M9P8N3	M9P8N3_HUMAN
M9P8N4	M9P8N4_HUMAN
M9P8N5	M9P8N5_HUMAN
M9P8N6	M9P8N6_HUMAN
M9P8N7	M9P8N7_HUMAN
M9P8N8	M9P8N8_HUMAN
M9P8P2	M9P8P2_HUMAN
M9P8P7	M9P8P7_HUMAN
M9P8P9	M9P8P9_HUMAN
M9P8Q0	M9P8Q0_HUMAN
M9P8Q1	M9P8Q1_HUMAN
M9P8Q2	M9P8Q2_HUMAN
M9P8S8	M9P8S8_HUMAN
M9P8T4	M9P8T4_HUMAN
M9P975	M9P975_HUMAN
M9P982	M9P982_HUMAN
M9P984	M9P984_HUMAN
M9P986	M9P986_HUMAN
M9P988	M9P988_HUMAN
M9P989	M9P989_HUMAN
M9P991	M9P991_HUMAN
M9P993	M9P993_HUMAN
M9P996	M9P996_HUMAN
M9P998	M9P998_HUMAN
M9P9A5	M9P9A5_HUMAN
M9P9A8	M9P9A8_HUMAN
M9P9B0	M9P9B0_HUMAN
M9P9B1	M9P9B1_HUMAN
M9P9E3	M9P9E3_HUMAN
M9P9F3	M9P9F3_HUMAN
M9P9N4	M9P9N4_HUMAN
M9P9P2	M9P9P2_HUMAN
M9P9P4	M9P9P4_HUMAN
M9P9P6	M9P9P6_HUMAN
M9P9P7	M9P9P7_HUMAN
M9P9P9	M9P9P9_HUMAN
M9P9Q1	M9P9Q1_HUMAN
M9P9Q3	M9P9Q3_HUMAN
M9P9Q4	M9P9Q4_HUMAN
M9P9Q8	M9P9Q8_HUMAN
M9P9R0	M9P9R0_HUMAN
M9P9R2	M9P9R2_HUMAN
M9P9R6	M9P9R6_HUMAN
M9P9S3	M9P9S3_HUMAN
M9P9S5	M9P9S5_HUMAN
M9P9S6	M9P9S6_HUMAN
M9P9X8	M9P9X8_HUMAN
M9P9Y2	M9P9Y2_HUMAN
M9P9Y3	M9P9Y3_HUMAN
M9P9Y5	M9P9Y5_HUMAN
M9P9Y7	M9P9Y7_HUMAN
M9P9Y8	M9P9Y8_HUMAN
M9P9Y9	M9P9Y9_HUMAN
M9P9Z0	M9P9Z0_HUMAN
M9P9Z4	M9P9Z4_HUMAN
M9P9Z5	M9P9Z5_HUMAN
M9PA02	M9PA02_HUMAN
M9PA03	M9PA03_HUMAN
M9PA07	M9PA07_HUMAN
M9PA08	M9PA08_HUMAN
M9PA40	M9PA40_HUMAN
M9PAG9	M9PAG9_HUMAN
M9PAH5	M9PAH5_HUMAN
M9PAH6	M9PAH6_HUMAN
M9PAH7	M9PAH7_HUMAN
M9PAH8	M9PAH8_HUMAN
M9PAH9	M9PAH9_HUMAN
M9PAI0	M9PAI0_HUMAN
M9PAI1	M9PAI1_HUMAN
M9PAI3	M9PAI3_HUMAN
M9PAI7	M9PAI7_HUMAN
M9PAI8	M9PAI8_HUMAN
M9PAI9	M9PAI9_HUMAN
M9PAJ0	M9PAJ0_HUMAN
M9PAJ1	M9PAJ1_HUMAN
M9PAJ2	M9PAJ2_HUMAN
M9PAK9	M9PAK9_HUMAN
M9PAL7	M9PAL7_HUMAN
M9PNR5	M9PNR5_HUMAN
M9PNV3	M9PNV3_HUMAN
M9PNX4	M9PNX4_HUMAN
M9XGH6	M9XGH6_HUMAN
M9XHH2	M9XHH2_HUMAN
M9ZYZ0	M9ZYZ0_HUMAN
N0A0M7	N0A0M7_HUMAN
N0A0P5	N0A0P5_HUMAN
N0A2R4	N0A2R4_HUMAN
N0A2S4	N0A2S4_HUMAN
N0A4C9	N0A4C9_HUMAN
N0A903	N0A903_HUMAN
N0AA59	N0AA59_HUMAN
N1NRX2	N1NRX2_HUMAN
N1NSB5	N1NSB5_HUMAN
N1NSB9	N1NSB9_HUMAN
N1NSC4	N1NSC4_HUMAN
N1NSC9	N1NSC9_HUMAN
N1NTA9	N1NTA9_HUMAN
N1NTB2	N1NTB2_HUMAN
N1NTB7	N1NTB7_HUMAN
N1NTC1	N1NTC1_HUMAN
N1NTH0	N1NTH0_HUMAN
N1NTH4	N1NTH4_HUMAN
N1NTH9	N1NTH9_HUMAN
N1NUZ8	N1NUZ8_HUMAN
N1NV00	N1NV00_HUMAN
N1NV01	N1NV01_HUMAN
N1NV03	N1NV03_HUMAN
N1NVA9	N1NVA9_HUMAN
N1NVB0	N1NVB0_HUMAN
N1NVB1	N1NVB1_HUMAN
N1NVB2	N1NVB2_HUMAN
O02951	O02951_HUMAN
O19190	O19190_HUMAN
O19517	O19517_HUMAN
O19547	O19547_HUMAN
O19586	O19586_HUMAN
O19587	O19587_HUMAN
O19592	O19592_HUMAN
O19594	O19594_HUMAN
O19621	O19621_HUMAN
O19622	O19622_HUMAN
O19681	O19681_HUMAN
O19696	O19696_HUMAN
O19723	O19723_HUMAN
O19730	O19730_HUMAN
O19732	O19732_HUMAN
O19734	O19734_HUMAN
O19735	O19735_HUMAN
O19736	O19736_HUMAN
O19738	O19738_HUMAN
O19786	O19786_HUMAN
O19791	O19791_HUMAN
O46870	O46870_HUMAN
O46873	O46873_HUMAN
O62880	O62880_HUMAN
O62887	O62887_HUMAN
O62890	O62890_HUMAN
O77962	O77962_HUMAN
O77970	O77970_HUMAN
O77971	O77971_HUMAN
O77978	O77978_HUMAN
O78037	O78037_HUMAN
O78044	O78044_HUMAN
O78048	O78048_HUMAN
O78080	O78080_HUMAN
O78161	O78161_HUMAN
O78184	O78184_HUMAN
O95729	O95729_HUMAN
O98047	O98047_HUMAN
P01911	2B1F_HUMAN
P01912	2B13_HUMAN
P04229	2B11_HUMAN
P13760	2B14_HUMAN
P13761	2B17_HUMAN
P20039	2B1B_HUMAN
Q000J6	Q000J6_HUMAN
Q06653	Q06653_HUMAN
Q06RK2	Q06RK2_HUMAN
Q07122	Q07122_HUMAN
Q0GB79	Q0GB79_HUMAN
Q0PGS7	Q0PGS7_HUMAN
Q0PH71	Q0PH71_HUMAN
Q0PQ40	Q0PQ40_HUMAN
Q0R326	Q0R326_HUMAN
Q0VUQ9	Q0VUQ9_HUMAN
Q0Z850	Q0Z850_HUMAN
Q14FK6	Q14FK6_HUMAN
Q14FK7	Q14FK7_HUMAN
Q14FK8	Q14FK8_HUMAN
Q15BP8	Q15BP8_HUMAN
Q19A33	Q19A33_HUMAN
Q19K81	Q19K81_HUMAN
Q19K82	Q19K82_HUMAN
Q19K83	Q19K83_HUMAN
Q19K84	Q19K84_HUMAN
Q1EIR2	Q1EIR2_HUMAN
Q1G0Z7	Q1G0Z7_HUMAN
Q1G0Z8	Q1G0Z8_HUMAN
Q1G100	Q1G100_HUMAN
Q1JRP4	Q1JRP4_HUMAN
Q1KLJ9	Q1KLJ9_HUMAN
Q202I5	Q202I5_HUMAN
Q29632	Q29632_HUMAN
Q29646	Q29646_HUMAN
Q29647	Q29647_HUMAN
Q29648	Q29648_HUMAN
Q29649	Q29649_HUMAN
Q29651	Q29651_HUMAN
Q29668	Q29668_HUMAN
Q29671	Q29671_HUMAN
Q29672	Q29672_HUMAN
Q29686	Q29686_HUMAN
Q29687	Q29687_HUMAN
Q29688	Q29688_HUMAN
Q29692	Q29692_HUMAN
Q29696	Q29696_HUMAN
Q29711	Q29711_HUMAN
Q29713	Q29713_HUMAN
Q29723	Q29723_HUMAN
Q29725	Q29725_HUMAN
Q29727	Q29727_HUMAN
Q29732	Q29732_HUMAN
Q29735	Q29735_HUMAN
Q29736	Q29736_HUMAN
Q29737	Q29737_HUMAN
Q29744	Q29744_HUMAN
Q29754	Q29754_HUMAN
Q29786	Q29786_HUMAN
Q29796	Q29796_HUMAN
Q29887	Q29887_HUMAN
Q29918	Q29918_HUMAN
Q29974	2B1G_HUMAN
Q2A128	Q2A128_HUMAN
Q2HPT8	Q2HPT8_HUMAN
Q2L4U2	Q2L4U2_HUMAN
Q2LDE4	Q2LDE4_HUMAN
Q2LIR3	Q2LIR3_HUMAN
Q2LIR5	Q2LIR5_HUMAN
Q2PBC3	Q2PBC3_HUMAN
Q2PZR1	Q2PZR1_HUMAN
Q30008	Q30008_HUMAN
Q30009	Q30009_HUMAN
Q30103	Q30103_HUMAN
Q30104	Q30104_HUMAN
Q30105	Q30105_HUMAN
Q30106	Q30106_HUMAN
Q30107	Q30107_HUMAN
Q30109	Q30109_HUMAN
Q30111	Q30111_HUMAN
Q30113	Q30113_HUMAN
Q30128	Q30128_HUMAN
Q30129	Q30129_HUMAN
Q30130	Q30130_HUMAN
Q30132	Q30132_HUMAN
Q30133	Q30133_HUMAN
Q30134	2B18_HUMAN
Q30136	Q30136_HUMAN
Q30139	Q30139_HUMAN
Q30156	Q30156_HUMAN
Q30158	Q30158_HUMAN
Q30161	Q30161_HUMAN
Q30167	2B1A_HUMAN
Q30178	Q30178_HUMAN
Q30179	Q30179_HUMAN
Q30195	Q30195_HUMAN
Q31624	Q31624_HUMAN
Q31639	Q31639_HUMAN
Q31640	Q31640_HUMAN
Q31641	Q31641_HUMAN
Q31642	Q31642_HUMAN
Q31643	Q31643_HUMAN
Q31644	Q31644_HUMAN
Q3LA85	Q3LA85_HUMAN
Q3LA86	Q3LA86_HUMAN
Q3LAA3	Q3LAA3_HUMAN
Q3LAA4	Q3LAA4_HUMAN
Q3LAA5	Q3LAA5_HUMAN
Q3LAA6	Q3LAA6_HUMAN
Q3LAA7	Q3LAA7_HUMAN
Q3LAA8	Q3LAA8_HUMAN
Q3LAA9	Q3LAA9_HUMAN
Q3LAB0	Q3LAB0_HUMAN
Q3LAB1	Q3LAB1_HUMAN
Q3LAB2	Q3LAB2_HUMAN
Q3LAB3	Q3LAB3_HUMAN
Q3LAB4	Q3LAB4_HUMAN
Q3LAB5	Q3LAB5_HUMAN
Q3LAB6	Q3LAB6_HUMAN
Q3LAB7	Q3LAB7_HUMAN
Q3LAB8	Q3LAB8_HUMAN
Q3LAB9	Q3LAB9_HUMAN
Q3LAC0	Q3LAC0_HUMAN
Q3LAC1	Q3LAC1_HUMAN
Q3LAC2	Q3LAC2_HUMAN
Q3LAC3	Q3LAC3_HUMAN
Q3LAG4	Q3LAG4_HUMAN
Q3LRY0	Q3LRY0_HUMAN
Q3LTJ1	Q3LTJ1_HUMAN
Q3LTJ3	Q3LTJ3_HUMAN
Q3LTJ4	Q3LTJ4_HUMAN
Q3LTJ6	Q3LTJ6_HUMAN
Q3LTJ8	Q3LTJ8_HUMAN
Q3LTK0	Q3LTK0_HUMAN
Q3T976	Q3T976_HUMAN
Q45FY1	Q45FY1_HUMAN
Q45FZ4	Q45FZ4_HUMAN
Q45G73	Q45G73_HUMAN
Q45G74	Q45G74_HUMAN
Q45G75	Q45G75_HUMAN
Q45KF7	Q45KF7_HUMAN
Q45W57	Q45W57_HUMAN
Q4A1G9	Q4A1G9_HUMAN
Q4A1S0	Q4A1S0_HUMAN
Q4F6M6	Q4F6M6_HUMAN
Q4F6M7	Q4F6M7_HUMAN
Q4JH26	Q4JH26_HUMAN
Q4PRC4	Q4PRC4_HUMAN
Q4U0U6	Q4U0U6_HUMAN
Q4U3X3	Q4U3X3_HUMAN
Q4U4M5	Q4U4M5_HUMAN
Q4U4M6	Q4U4M6_HUMAN
Q4U4M7	Q4U4M7_HUMAN
Q4ZJJ2	Q4ZJJ2_HUMAN
Q50EW5	Q50EW5_HUMAN
Q53YS1	Q53YS1_HUMAN
Q53ZR8	Q53ZR8_HUMAN
Q56FN4	Q56FN4_HUMAN
Q56FN5	Q56FN5_HUMAN
Q56FN6	Q56FN6_HUMAN
Q56FN7	Q56FN7_HUMAN
Q56FN8	Q56FN8_HUMAN
Q56FP5	Q56FP5_HUMAN
Q56FP7	Q56FP7_HUMAN
Q58HT8	Q58HT8_HUMAN
Q59HP9	Q59HP9_HUMAN
Q5CC31	Q5CC31_HUMAN
Q5DKQ6	Q5DKQ6_HUMAN
Q5DUF5	Q5DUF5_HUMAN
Q5EGD8	Q5EGD8_HUMAN
Q5FY46	Q5FY46_HUMAN
Q5GMP5	Q5GMP5_HUMAN
Q5ID26	Q5ID26_HUMAN
Q5IFG9	Q5IFG9_HUMAN
Q5IWM0	Q5IWM0_HUMAN
Q5JZX3	Q5JZX3_HUMAN
Q5K3W3	Q5K3W3_HUMAN
Q5NDA2	Q5NDA2_HUMAN
Q5NT90	Q5NT90_HUMAN
Q5QQ11	Q5QQ11_HUMAN
Q5U8S4	Q5U8S4_HUMAN
Q5U9D1	Q5U9D1_HUMAN
Q5XWD6	Q5XWD6_HUMAN
Q5Y7A7	2B1D_HUMAN
Q5Y7B6	Q5Y7B6_HUMAN
Q5Y7C2	Q5Y7C2_HUMAN
Q5Y7C5	Q5Y7C5_HUMAN
Q5Y7D1	Q5Y7D1_HUMAN
Q5Y7D7	Q5Y7D7_HUMAN
Q5Y7E0	Q5Y7E0_HUMAN
Q5Y7G6	Q5Y7G6_HUMAN
Q5Y7G9	Q5Y7G9_HUMAN
Q6BDC5	Q6BDC5_HUMAN
Q6BDC8	Q6BDC8_HUMAN
Q6DMR0	Q6DMR0_HUMAN
Q6DV47	Q6DV47_HUMAN
Q6PYB1	Q6PYB1_HUMAN
Q6QE68	Q6QE68_HUMAN
Q6QJL9	Q6QJL9_HUMAN
Q6QUQ1	Q6QUQ1_HUMAN
Q6RCM2	Q6RCM2_HUMAN
Q6RCP7	Q6RCP7_HUMAN
Q6RCP8	Q6RCP8_HUMAN
Q6RCP9	Q6RCP9_HUMAN
Q6RCQ0	Q6RCQ0_HUMAN
Q6S5H9	Q6S5H9_HUMAN
Q6S5I0	Q6S5I0_HUMAN
Q6T713	Q6T713_HUMAN
Q6T714	Q6T714_HUMAN
Q6T717	Q6T717_HUMAN
Q6T718	Q6T718_HUMAN
Q6T862	Q6T862_HUMAN
Q6TKG7	Q6TKG7_HUMAN
Q6UB42	Q6UB42_HUMAN
Q6WIG6	Q6WIG6_HUMAN
Q6WIG7	Q6WIG7_HUMAN
Q6Y1S2	Q6Y1S2_HUMAN
Q702H0	Q702H0_HUMAN
Q70IU8	Q70IU8_HUMAN
Q70Q10	Q70Q10_HUMAN
Q75NJ4	Q75NJ4_HUMAN
Q75NJ5	Q75NJ5_HUMAN
Q768U3	Q768U3_HUMAN
Q7JGS8	Q7JGS8_HUMAN
Q7YP63	Q7YP63_HUMAN
Q7YPW3	Q7YPW3_HUMAN
Q7YPZ4	Q7YPZ4_HUMAN
Q7YPZ5	Q7YPZ5_HUMAN
Q7YPZ8	Q7YPZ8_HUMAN
Q7YPZ9	Q7YPZ9_HUMAN
Q7YQ27	Q7YQ27_HUMAN
Q7YQ30	Q7YQ30_HUMAN
Q7YQ31	Q7YQ31_HUMAN
Q7YQ32	Q7YQ32_HUMAN
Q7YQ35	Q7YQ35_HUMAN
Q7YQ99	Q7YQ99_HUMAN
Q7YQA2	Q7YQA2_HUMAN
Q7YQA4	Q7YQA4_HUMAN
Q7YQA6	Q7YQA6_HUMAN
Q7YQA7	Q7YQA7_HUMAN
Q7YQA8	Q7YQA8_HUMAN
Q860B8	Q860B8_HUMAN
Q860C0	Q860C0_HUMAN
Q860E1	Q860E1_HUMAN
Q860E3	Q860E3_HUMAN
Q860E4	Q860E4_HUMAN
Q860E6	Q860E6_HUMAN
Q860I1	Q860I1_HUMAN
Q860I2	Q860I2_HUMAN
Q860I3	Q860I3_HUMAN
Q860I8	Q860I8_HUMAN
Q860S1	Q860S1_HUMAN
Q860S2	Q860S2_HUMAN
Q860S7	Q860S7_HUMAN
Q860S8	Q860S8_HUMAN
Q860S9	Q860S9_HUMAN
Q860T0	Q860T0_HUMAN
Q860V5	Q860V5_HUMAN
Q860Y4	Q860Y4_HUMAN
Q860Y8	Q860Y8_HUMAN
Q861A4	Q861A4_HUMAN
Q861A5	Q861A5_HUMAN
Q861B0	Q861B0_HUMAN
Q861B8	Q861B8_HUMAN
Q861C6	Q861C6_HUMAN
Q861F8	Q861F8_HUMAN
Q861G1	Q861G1_HUMAN
Q861G2	Q861G2_HUMAN
Q861G3	Q861G3_HUMAN
Q861G4	Q861G4_HUMAN
Q861G5	Q861G5_HUMAN
Q861H2	Q861H2_HUMAN
Q861H3	Q861H3_HUMAN
Q861H6	Q861H6_HUMAN
Q861H9	Q861H9_HUMAN
Q8HWG3	Q8HWG3_HUMAN
Q8HWG4	Q8HWG4_HUMAN
Q8HWG5	Q8HWG5_HUMAN
Q8HWL8	Q8HWL8_HUMAN
Q8HWN1	Q8HWN1_HUMAN
Q8HWN2	Q8HWN2_HUMAN
Q8HWN3	Q8HWN3_HUMAN
Q8HWN4	Q8HWN4_HUMAN
Q8HWS6	Q8HWS6_HUMAN
Q8HWS9	Q8HWS9_HUMAN
Q8HWT8	Q8HWT8_HUMAN
Q8MGY2	Q8MGY2_HUMAN
Q8MGY3	Q8MGY3_HUMAN
Q8MGY6	Q8MGY6_HUMAN
Q8MGZ7	Q8MGZ7_HUMAN
Q8MGZ9	Q8MGZ9_HUMAN
Q8MH61	Q8MH61_HUMAN
Q8MHQ0	Q8MHQ0_HUMAN
Q8NEI3	Q8NEI3_HUMAN
Q8SNB5	Q8SNB5_HUMAN
Q8SNC0	Q8SNC0_HUMAN
Q8SNC2	Q8SNC2_HUMAN
Q8SNC3	Q8SNC3_HUMAN
Q8SND0	Q8SND0_HUMAN
Q8SP67	Q8SP67_HUMAN
Q8SP68	Q8SP68_HUMAN
Q8TB62	Q8TB62_HUMAN
Q8WLR9	Q8WLR9_HUMAN
Q8WLS0	Q8WLS0_HUMAN
Q8WLU0	Q8WLU0_HUMAN
Q8WLU1	Q8WLU1_HUMAN
Q8WMA1	Q8WMA1_HUMAN
Q95381	Q95381_HUMAN
Q95384	Q95384_HUMAN
Q95386	Q95386_HUMAN
Q95465	Q95465_HUMAN
Q95HK2	Q95HK2_HUMAN
Q95HK3	Q95HK3_HUMAN
Q95HK4	Q95HK4_HUMAN
Q95HK5	Q95HK5_HUMAN
Q95HK6	Q95HK6_HUMAN
Q95HK7	Q95HK7_HUMAN
Q95HK8	Q95HK8_HUMAN
Q95HK9	Q95HK9_HUMAN
Q95HL4	Q95HL4_HUMAN
Q95HN0	Q95HN0_HUMAN
Q95HN2	Q95HN2_HUMAN
Q95HN3	Q95HN3_HUMAN
Q95IE2	Q95IE2_HUMAN
Q95IE3	2B1C_HUMAN
Q95IE4	Q95IE4_HUMAN
Q95IE6	Q95IE6_HUMAN
Q95IF0	Q95IF0_HUMAN
Q95IF1	Q95IF1_HUMAN
Q95IG7	Q95IG7_HUMAN
Q95IH1	Q95IH1_HUMAN
Q95IT4	Q95IT4_HUMAN
Q9BCM2	Q9BCM2_HUMAN
Q9BCM3	Q9BCM3_HUMAN
Q9BCN3	Q9BCN3_HUMAN
Q9BCN9	Q9BCN9_HUMAN
Q9BCP4	Q9BCP4_HUMAN
Q9BCP6	Q9BCP6_HUMAN
Q9BCP7	Q9BCP7_HUMAN
Q9BCP8	Q9BCP8_HUMAN
Q9BCP9	Q9BCP9_HUMAN
Q9BCQ0	Q9BCQ0_HUMAN
Q9BCQ2	Q9BCQ2_HUMAN
Q9BCS5	Q9BCS5_HUMAN
Q9BCS6	Q9BCS6_HUMAN
Q9BCS7	Q9BCS7_HUMAN
Q9BCS8	Q9BCS8_HUMAN
Q9BCT6	Q9BCT6_HUMAN
Q9BD02	Q9BD02_HUMAN
Q9BD07	Q9BD07_HUMAN
Q9BD12	Q9BD12_HUMAN
Q9BD24	Q9BD24_HUMAN
Q9BD26	Q9BD26_HUMAN
Q9BD27	Q9BD27_HUMAN
Q9BD34	Q9BD34_HUMAN
Q9BD35	Q9BD35_HUMAN
