interaction_id	a_alias	b_alias	a_id	b_id
699301	P10912	P35568	1240138	3143545
699722	P01100	P19784	3805630	4038294
699837	P29466-4	Q13153	1923050	4004555
700226	P13497	Q13753	2439517	4860048
700383	P01100	P12270	3805630	4525397
701211	P10145	P13236	1033686	1714665
701293	P06493	Q9NXR1	857930	5354468
702351	P24522	complex:80HzViDTzMOWSd8D9UOiS/7oWUQ	487164	702351
702351	P12004	complex:80HzViDTzMOWSd8D9UOiS/7oWUQ	618017	702351
702351	complex:80HzViDTzMOWSd8D9UOiS/7oWUQ	P06493	702351	857930
702351	complex:80HzViDTzMOWSd8D9UOiS/7oWUQ	P14635	702351	4670894
702379	P07737	P60709	1424408	2255804
702398	P35568	P05129	3143545	4200947
703124	P14780	P17931	221385	606956
703421	Q13813	complex:88n3s6pgo6BTPVSymlzifXZRr1c	436342	703421
703421	complex:88n3s6pgo6BTPVSymlzifXZRr1c	P60709	703421	2255804
703421	complex:88n3s6pgo6BTPVSymlzifXZRr1c	P50402	703421	2266085
703421	complex:88n3s6pgo6BTPVSymlzifXZRr1c	Q13287	703421	3740662
703491	P06213	rogid:G6YczhZYsjS+kzbe4WmRy+bbkDU32630	9769294	9987994
703913	Q53EL6-2	A2RUM7	2731101	3924216
704632	Q08116	Q8TD16	381022	707837
704641	O60443-2	P21246	291184	4497883
704781	O60488	Q96RL7	634957	2071494
704862	Q14116	P49662-2	1795534	2018169
705069	Q9UBP9	Q07954	1518845	9441770
705603	P05451	Q06141	199372	310728
705889	Q92844	P34931	1180601	2768838
706753	P16871	P07741	2659032	4796154
707117	Q15256	P19022	889770	2912791
707147	Q92826	Q15306-2	311117	418524
707646	Q13177	B9A2Q4	1248292	2227690
708249	complex:8rVVnhuvJ7/spQ1cC/KdROUMceE	P60709	708249	2255804
708249	complex:8rVVnhuvJ7/spQ1cC/KdROUMceE	P11277	708249	3566787
708249	complex:8rVVnhuvJ7/spQ1cC/KdROUMceE	P02549	708249	5068079
708249	complex:8rVVnhuvJ7/spQ1cC/KdROUMceE	P11171	708249	5162718
708611	P42680	P08575	1818616	3093536
709172	Q12955-6	P27986	2650494	3503650
709272	O95210	O95166	3185636	3589204
709281	Q93062	Q9BRR9	468848	5376078
709337	D0PNI1	P16871	746078	2659032
709503	P70441	P13569	232610	2450911
709776	P18847	complex:8xkXrt6yNVg+WVeM/1kX6bGzgZ8	548010	709776
709776	complex:8xkXrt6yNVg+WVeM/1kX6bGzgZ8	Q09472	709776	820620
709776	complex:8xkXrt6yNVg+WVeM/1kX6bGzgZ8	Q13547	709776	3908752
709776	complex:8xkXrt6yNVg+WVeM/1kX6bGzgZ8	Q04206	709776	4629164
709776	complex:8xkXrt6yNVg+WVeM/1kX6bGzgZ8	Q92793	709776	4774660
709924	P35568	O15524	3143545	4992485
710740	XP_005246267	Q9UHD2	1180601	1382021
710827	Q9BYX4	O94817	1492532	4461253
710842	P04637-7	P16220-3	1885413	2768047
711375	Q93062	P51116	468848	3243741
711438	Q86X55	Q9Y6Q9-5	322700	2296393
711510	complex:95yijsf6osOC79FRVW1By0mKRzU	Q9Y6Q9	711510	2296393
711510	complex:95yijsf6osOC79FRVW1By0mKRzU	G4XH65	711510	4157895
711510	complex:95yijsf6osOC79FRVW1By0mKRzU	Q04206	711510	4629164
711510	complex:95yijsf6osOC79FRVW1By0mKRzU	P20749	711510	9148179
711932	B2RRX1	O43490	2255811	4915210
712085	P40189-2	Q04724	190090	3082885
712299	Q92780	Q92973	1530438	3168228
712864	P03129	P01100	3315061	3805630
712880	D4HNR6	P19397	2575992	3078719
712923	P22413	XP_005259611	635950	9769294
712989	O75563	P07948	107873	4083603
713036	B7Z3D6	Q96R06	857930	4731879
713652	P40189-2	P05231	190090	730638
714102	P01100	P05412	3805630	5155720
714352	A4D1Q0	P29992	3862476	4166168
714378	P49662-2	Q549N5	2018169	3541090
714500	P24530-2	P29992	1797606	4166168
714626	complex:9jRHXUn5gu5fWCxepdln1CKevrE	O94817	714626	4461253
714626	complex:9jRHXUn5gu5fWCxepdln1CKevrE	P11234	714626	4605469
714626	complex:9jRHXUn5gu5fWCxepdln1CKevrE	A9UGY9	714626	5071100
714989	P29466-4	P46934-3	1923050	14007162
715397	Q13177	Q9P2A4	1248292	14005409
715589	Q93062	Q96SI9	468848	4931561
715773	P40189-2	P15498	190090	1274382
715776	NP_066189	P06213	5397642	9769294
716006	Q08116	O75821	381022	5190372
716093	Q9Y6Q9-5	B2R4R0	2296393	2973208
716351	Q92844	Q7CL81	1180601	8444968
716468	Q15256	Q15256	889770	889770
716544	P13569	P11274	2450911	4305807
716681	complex:QzGX1lon0+4Z+4AbDkawUwIpH8g	E7EVC7	716681	3892577
716681	complex:QzGX1lon0+4Z+4AbDkawUwIpH8g	O94817	716681	4461253
716681	complex:QzGX1lon0+4Z+4AbDkawUwIpH8g	A9UGY9	716681	5071100
716797	Q01105	P01100	1365685	3805630
716801	P49662-2	P49662-2	2018169	2018169
716804	O15111	P35568	1960612	3143545
716810	P03956	P08123	1902383	4584046
717104	P40189-2	P27986	190090	3503650
717290	O60488	Q8IVV7	634957	3442245
717533	Q15773	O76081-3	2465353	5184439
717817	P10747	P08575	2304874	3093536
718080	P18847-4	Q15744	548010	4425897
718245	P29353	P35568	1871880	3143545
718432	Q93084-3	P35568	206436	3143545
718816	Q15306-2	B5B2P4	418524	4067620
719006	O94817	Q01804	4461253	14007248
719138	Q9Y6Q9-5	O43791	2296393	3511889
719261	Q92574	P60709	1942456	2255804
719435	Q9Y6Q9-5	P05412	2296393	5155720
720957	P43490	P19440	1724893	1864863
720992	P16220	P45481	2768047	16816852
721406	P01100	Q12968-4	3805630	5023131
721431	P17544	P01100	3006313	3805630
721528	XP_005246267	NP_066289	1180601	2068280
721539	complex:A7obg4g0j2PnTBP5dN7YIG/5vwQ	P35568	721539	3143545
721539	complex:A7obg4g0j2PnTBP5dN7YIG/5vwQ	P27986	721539	3503650
721539	complex:A7obg4g0j2PnTBP5dN7YIG/5vwQ	Q07666	721539	3573425
721539	complex:A7obg4g0j2PnTBP5dN7YIG/5vwQ	P06213	721539	9769294
721581	complex:5ah1Ll9scZ2Qk4yivAmP/8W7SIk	P60709	721581	2255804
721581	complex:5ah1Ll9scZ2Qk4yivAmP/8W7SIk	P20226	721581	4197396
721581	complex:5ah1Ll9scZ2Qk4yivAmP/8W7SIk	NM_000937	721581	5821236
721603	Q13191	P35568	1403224	3143545
721612	P14780	complex:a7wI45//YfZJZsvk1oA73ZaxSAg	221385	721612
721612	complex:a7wI45//YfZJZsvk1oA73ZaxSAg	P01033	721612	3497176
721612	complex:a7wI45//YfZJZsvk1oA73ZaxSAg	Q07954	721612	9441770
721691	Q92973	NP_705928	3168228	9129639
721724	F1D8N5	Q9Y6Q9-5	508037	2296393
722053	Q9Y4K3	Q13489	2981808	4170192
722295	P08631	Q13177	221523	1248292
722532	P33765	P29992	2251588	4166168
723171	P01100	Q9Y618	3805630	10013539
723697	B4E3T4	O75909	468848	2132292
723707	P24158	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	5357	723707
723707	P12532	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	411244	723707
723707	P61421	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	428335	723707
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P05141	723707	844293
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P21796	723707	856204
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P04406	723707	986959
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	Q9Y6Q1	723707	1082017
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P04062	723707	1141622
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P21281	723707	1400202
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	Q9NVJ2	723707	1582126
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P05090	723707	1701894
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	Q14108	723707	1974493
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P38606	723707	2102343
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P60709	723707	2255804
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P05108	723707	2319386
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P21397	723707	2324583
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P05187	723707	2610814
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P12236	723707	2665620
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P16278	723707	2814092
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	O14773	723707	2877879
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P36957	723707	2972109
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P08842	723707	3157434
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P20160	723707	3222745
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P11021	723707	3333598
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P06576	723707	3396733
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P08311	723707	3648629
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P05164	723707	4066483
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P25705	723707	4120233
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P10809	723707	4121257
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P11511	723707	4382188
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P39656	723707	4427136
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P08236	723707	4847938
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	Q13510	723707	9442770
723707	complex:aCT48GlPNl3ZLFPd7zSXURuvgk4	P01023	723707	16814786
724028	P22304	P01100	1454949	3805630
724093	P15498	P08575	1274382	3093536
724634	P04899	P25025	3047661	4138380
725151	P35658	Q92973-2	1470775	3168228
725252	P14780	P16035	221385	1403804
725402	P40189-2	O60674	190090	3976855
725455	Q9Y6Q9	P06536	2296393	5321942
725744	P51693	P01100	715083	3805630
725781	P60022	P51684	2362691	2648772
725870	Q15029	complex:AgRL4V4L2iYRZlWiN9kTHVpJDII	107288	725870
725870	L7RRS6	complex:AgRL4V4L2iYRZlWiN9kTHVpJDII	321631	725870
725870	P12956	complex:AgRL4V4L2iYRZlWiN9kTHVpJDII	504941	725870
725870	P68366	complex:AgRL4V4L2iYRZlWiN9kTHVpJDII	712420	725870
725870	complex:AgRL4V4L2iYRZlWiN9kTHVpJDII	P06493	725870	857930
725870	complex:AgRL4V4L2iYRZlWiN9kTHVpJDII	P01106	725870	1368998
725870	complex:AgRL4V4L2iYRZlWiN9kTHVpJDII	P17987	725870	1482562
725870	complex:AgRL4V4L2iYRZlWiN9kTHVpJDII	Q8N163	725870	2073222
725870	complex:AgRL4V4L2iYRZlWiN9kTHVpJDII	P33993	725870	2272676
725870	complex:AgRL4V4L2iYRZlWiN9kTHVpJDII	P61244	725870	2334209
725870	complex:AgRL4V4L2iYRZlWiN9kTHVpJDII	P40938	725870	4824072
725870	complex:AgRL4V4L2iYRZlWiN9kTHVpJDII	P03070	725870	5343788
725870	complex:AgRL4V4L2iYRZlWiN9kTHVpJDII	P24928	725870	5821236
726052	P31269	B4E3T4	174558	468848
726081	P10145	P03956	1033686	1902383
726556	O60488	Q02218	634957	1187339
726893	P01100	P01100	3805630	3805630
726909	NP_001191809	Q13489	596393	4170192
727084	Q68DI0	P25025	856854	4138380
727133	O43240	Q5UIP0	3268572	4883227
727244	Q13177	Q8WV41	1248292	3871328
727297	P51685	P13236	1625895	1714665
727318	Q03135	P51636-3	40293	1863238
727474	Q9Y6Q9-5	O54915	2296393	3330107
727733	Q93062	Q15637-4	468848	3157263
727758	Q13177	P50395	1248292	2777809
728232	O15524	XP_005259611	4992485	9769294
728554	P06493-2	Q08050-2	857930	4304488
728682	Q13131	P13569	2443530	2450911
728910	Q14686	P60709	222284	2255804
729019	P26441	A0N0L5	3748087	3774440
729381	P16220-3	Q9UBW7	2768047	3928954
729677	P49810	Q53EL6	53381	2731101
729880	F1D8Q5	F5H4G9	2071127	4355071
729930	Q9Y6Q9-5	Q16667-2	2296393	3510543
730274	P06493-2	Q05516	857930	4706299
730325	P78332	P01100	3736964	3805630
730420	rogid:GOwvBoicC5iyghY7iTTziCHrOYA9606	O94817	2093376	4461253
730479	P03101	Q92973	1849172	3168228
730589	Q9P1W9	Q00987	415267	1386965
731039	P06493	O75618	857930	4671530
731354	P40189	Q05655	190090	1278344
731525	P14780	P15514	221385	3731433
731613	Q08116	Q9BVJ6	381022	4497269
731721	P08514	P16871	866925	2659032
731972	P06748-3	P35568	2229096	3143545
732073	Q07912	P08575	1039182	3093536
732085	Q15311	complex:AsMdH4FGgyPIsShi3zXLiqcVkdI	726923	732085
732085	complex:AsMdH4FGgyPIsShi3zXLiqcVkdI	P06493	732085	857930
732085	complex:AsMdH4FGgyPIsShi3zXLiqcVkdI	P14635	732085	4670894
732135	Q9HC36	O94817	3409898	4461253
732732	complex:aTrK9iogBqb9dlAu0LrPfvkytG0	Q9Y653	732732	967496
732732	complex:aTrK9iogBqb9dlAu0LrPfvkytG0	P62879	732732	1565762
732732	complex:aTrK9iogBqb9dlAu0LrPfvkytG0	P50148	732732	1806051
732732	complex:aTrK9iogBqb9dlAu0LrPfvkytG0	F1T0G5	732732	2309071
732732	complex:aTrK9iogBqb9dlAu0LrPfvkytG0	Q9HAV0	732732	2831214
732732	complex:aTrK9iogBqb9dlAu0LrPfvkytG0	P60033	732732	2919579
732732	complex:aTrK9iogBqb9dlAu0LrPfvkytG0	P29992	732732	4166168
732732	complex:aTrK9iogBqb9dlAu0LrPfvkytG0	P62873	732732	5228967
732766	Q92973	Q81NN0	3168228	5324158
733067	P06493	P07992	857930	4688857
733111	P62070	A8K3M3	4770079	5114861
733766	P16871	P07195	2659032	4389437
734072	P16220	Q12772	2768047	3392214
734184	P16220-3	Q13547	2768047	3908752
734208	P49662-2	Q8N1F7-2	2018169	3554608
734216	P06493-2	Q16667-2	857930	3510543
735528	P12004	complex:AZ3Svsp4lLStRT8zOPPJVRaDqs8	618017	735528
735528	complex:AZ3Svsp4lLStRT8zOPPJVRaDqs8	O95067	735528	825431
735528	complex:AZ3Svsp4lLStRT8zOPPJVRaDqs8	P06493	735528	857930
735528	complex:AZ3Svsp4lLStRT8zOPPJVRaDqs8	P38936	735528	941370
735528	complex:AZ3Svsp4lLStRT8zOPPJVRaDqs8	P14635	735528	4670894
735528	complex:AZ3Svsp4lLStRT8zOPPJVRaDqs8	P24385	735528	4865286
736155	P05231	P05231	730638	730638
736686	Q08116	Q15714-2	381022	9148596
737573	P16035	P03956	1403804	1902383
737802	O15270	Q92973	986532	3168228
738268	P10276	F1D8N6	2304613	4355071
738305	P84022-4	P35568	506434	3143545
738485	O60488-2	NP_066289	634957	2068280
738565	Q92973-2	Q92973-2	3168228	3168228
738789	Q16827	P06213	3403829	9769294
739292	P14780	P02452	221385	14005899
739395	P16220	O94762	2768047	2915830
739504	Q96JP5	P01100	3423198	3805630
740059	Q9BTP7	Q3E829	4380215	16835499
740120	P14780	P35442	221385	3274795
740336	Q92973	P14868	3168228	5118278
740441	P01100	P62195	3805630	5186717
740537	P06239	Q13177	1065781	1248292
741126	P40189	P52333	190090	1397156
741570	O75688	P01100	1474439	3805630
741586	Q9ULZ3-3	P29466-4	1880606	1923050
741868	P60709	P68032	2255804	4299381
742717	Q15014	P60709	806588	2255804
742732	P05067	P60709	2186087	2255804
742976	A0PJF8	P01100	1337826	3805630
743271	F1D8N6	Q9NSM5	4355071	4373047
744247	complex:bJBVDXgQRqKNfgw0ampP4oEDHDE	P06493	744247	857930
744247	complex:bJBVDXgQRqKNfgw0ampP4oEDHDE	Q9Y250	744247	1588084
744247	complex:bJBVDXgQRqKNfgw0ampP4oEDHDE	P30307	744247	5118044
744539	P16220-2	Q03060-23	2768047	11792364
744988	Q07912	Q13177	1039182	1248292
745725	P60709	Q00839	2255804	9650703
745736	Q13177	P07948-2	1248292	4083603
745878	P05231	P13725	730638	1966832
746527	P29350-3	XP_005259611	299897	9769294
746714	Q7Z6L1	O94817	4321288	4461253
747762	Q5M9N0	P01100	3069881	3805630
748044	P01100	Q96MR6	3805630	14008333
748303	Q09472	Q9Y6Q9-5	820620	2296393
748311	P14780	O95980	221385	4314581
748595	Q9Y6Q9-5	G4XH65	2296393	4157895
749206	P19440	P19397	1864863	3078719
749829	P12931	P60709	863768	2255804
749867	O94817	Q9NT62	4461253	5038670
749896	NP_066289	P60709	2068280	2255804
750477	P02765	P06213	4409073	9769294
750593	P49662	P24941	2018169	5081339
750604	O95786	O94817	3176249	4461253
750732	P61077	Q92973	2607334	3168228
750788	P19875	P25025	1920263	4138380
751033	Q03135	complex:bW6JDQSXwvyO/+nUgT6LGMuT0Wc	40293	751033
751033	complex:bW6JDQSXwvyO/+nUgT6LGMuT0Wc	P48995	751033	2151162
751033	complex:bW6JDQSXwvyO/+nUgT6LGMuT0Wc	Q14573	751033	3306613
751033	complex:bW6JDQSXwvyO/+nUgT6LGMuT0Wc	P29992	751033	4166168
751145	Q9NPP4	P29466-5	966137	1923050
751254	D0PNI1	P35568	746078	3143545
751619	P68133	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	402740	751619
751619	P68371	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	540962	751619
751619	Q9Y4W6	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	639531	751619
751619	Q12792	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	656878	751619
751619	P68366	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	712420	751619
751619	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	P04406	751619	986959
751619	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	P23246	751619	1182953
751619	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	P13647	751619	1209069
751619	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	Q9BYX7	751619	1573600
751619	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	E9KL44	751619	1609364
751619	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	P23396	751619	1945943
751619	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	P12814	751619	2123403
751619	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	Q86YZ3	751619	2498771
751619	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	P06576	751619	3396733
751619	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	P25705	751619	4120233
751619	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	Q9H1R3	751619	4519452
751619	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	Q05639	751619	4521632
751619	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	O00571	751619	4836805
751619	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	E5KRK5	751619	4953160
751619	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	P02549	751619	5068079
751619	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	Q06187	751619	5234989
751619	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	P21333	751619	5272060
751619	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	Q16643	751619	5311309
751619	complex:BXE9ZkYydixH2hzDGtdaQjr0Nqc	B4DMH3	751619	5833923
752473	P02792	P43490	47420	1724893
752564	XP_005256764	Q13489	3089000	4170192
752627	P01857	Q7CH25	5333995	5404174
753104	A8K287	P13569	907267	2450911
753121	O15305	O60488	467933	634957
753356	P18847-4	P05423	548010	3209326
753377	P09341	P25025	1993827	4138380
753513	P22681	XP_005259611	4739027	9769294
753968	P55060	complex:C1gBf0q39uH81XktgwzXFNBht6s	625038	753968
753968	complex:C1gBf0q39uH81XktgwzXFNBht6s	Q14974	753968	875557
753968	complex:C1gBf0q39uH81XktgwzXFNBht6s	O95373	753968	1026556
753968	complex:C1gBf0q39uH81XktgwzXFNBht6s	Q92973	753968	3168228
753968	complex:C1gBf0q39uH81XktgwzXFNBht6s	O43592	753968	3972190
753968	complex:C1gBf0q39uH81XktgwzXFNBht6s	P62826	753968	4251325
753968	complex:C1gBf0q39uH81XktgwzXFNBht6s	Q9UIA9	753968	4460715
754119	P21266	Q13177	943690	1248292
754166	P46459	P08575	2499322	3093536
754276	P31946	P06213	3909139	9769294
754560	Q9BUJ2	O94817	2348574	4461253
754805	P60709	Q9PTD7	2255804	5300149
755366	Q13177	P15056	1248292	4026577
755370	Q9UPW6	Q13547	108535	3908752
755480	P40189	P04626	190090	711574
755584	Q93062	Q93062	468848	468848
755612	P16220-3	P35680	2768047	4144261
755734	Q08116	Q12852	381022	5146712
755735	O75533	O94817	373282	4461253
756207	Q7L804	P25025	4058961	4138380
756218	P30411	P29992	3870948	4166168
756591	Q12955-6	Q9H254	2650494	5399470
756685	A8MZ54	P13569	382851	2450911
756690	P14780	P29400	221385	4046402
756900	P60709	P23528	2255804	4689036
757183	O94808	Q92973	1662122	3168228
757401	P14780	P42830	221385	3069609
757626	P60709	Q969G3	2255804	4683502
758175	P49662-2	P42574	2018169	3329408
758190	F1D8N6	P07197	4355071	9148667
758420	Q14296	P61978	1924267	5118416
759568	P62258	P35568	3077030	3143545
759640	complex:dKtvcbso2yHRGcW76hVhWx1cThM	Q99942	759640	1724797
759640	complex:dKtvcbso2yHRGcW76hVhWx1cThM	P13569	759640	2450911
759640	complex:dKtvcbso2yHRGcW76hVhWx1cThM	Q9BUN8-2	759640	2987838
759640	complex:dKtvcbso2yHRGcW76hVhWx1cThM	Q9Y385	759640	3182537
759829	Q06787	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	38167	759829
759829	Q969Q0	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	41156	759829
759829	Q15029	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	107288	759829
759829	P18621	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	119888	759829
759829	P12273	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	135769	759829
759829	Q9BV38	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	173491	759829
759829	P62280	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	195893	759829
759829	P11142	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	201818	759829
759829	Q9NRL2	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	297207	759829
759829	Q9Y4W2	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	314211	759829
759829	O75683	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	327542	759829
759829	B2RDW1	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	375982	759829
759829	B2R491	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	412253	759829
759829	P35250	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	424000	759829
759829	Q13610	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	457911	759829
759829	Q9UQ35	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	492000	759829
759829	Q00577	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	545881	759829
759829	O00232	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	561721	759829
759829	Q63ZY3	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	623498	759829
759829	P55060	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	625038	759829
759829	O76041	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	659945	759829
759829	Q9BY44	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	671997	759829
759829	Q9UBC2	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	679750	759829
759829	Q9NPD3	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	750330	759829
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	P62851	759829	809471
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	P55795	759829	829835
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q15648	759829	1007949
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q9BQ39	759829	1017331
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q9UKX3	759829	1211397
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q9NPJ6	759829	1213475
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	P62854	759829	1262914
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	P82914	759829	1314676
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q9BVP2	759829	1333459
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q96QR8	759829	1335673
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q9Y5Q8	759829	1361333
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q9Y5Q9	759829	1382509
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q5VV67	759829	1488779
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q8WUA4	759829	1502902
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	P49754	759829	1724162
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	O94832	759829	1736046
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	P50416	759829	1914584
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	P23396	759829	1945943
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q02383	759829	1953208
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	P12883	759829	1980581
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q14978	759829	1998565
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q96AG4	759829	2020257
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	P62277	759829	2081264
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q03111	759829	2151993
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q14684	759829	2165711
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q86VM9	759829	2180740
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	P38432	759829	2198040
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q6PKX4	759829	2245825
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	P60709	759829	2255804
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q9Y6Q9	759829	2296393
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	P83111	759829	2365613
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q9UHR4	759829	2378365
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q7Z2W4	759829	2397411
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q9NPG3	759829	2444230
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q8IZL8	759829	2449309
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q01780	759829	2532732
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	A3F769	759829	2547613
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q96EY7	759829	2674477
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q9BXU1	759829	2686245
759829	complex:cgUMEpeH0mFV0ztnXbk86kXfXR8	Q96KM6	759829	2695738
