interaction_id	a_alias	b_alias	a_id	b_id
725957	P37231	rogid:zI6CFsOqwyLXqXyh9KL2KB9qkTY9606	2201336	9990647
726420	P42224-2	P51681	1004542	3747743
726538	P36871	Q9Y5J1	2673990	2835670
727356	O43707	P35228-2	2778378	4140270
729040	Q03405-3	P39900	1855991	2088394
729186	P06241	O15117	2079075	9378664
729532	XP_005246873	P63279	1004542	4600608
729967	P22607	Q6NTD1	656326	3508262
730014	O43395	Q15067	4965944	5287038
730480	P42224	O88907	1004542	3587070
730828	P17861	NP_067035	717706	2924016
731424	P13612	P07948	27695	4083603
731455	E9KL23	P09237	1728448	4966191
731972	P06748-3	P35568	2229096	3143545
732647	P39900	P15502	2088394	14006161
732732	complex:aTrK9iogBqb9dlAu0LrPfvkytG0	Q9Y653	732732	967496
732732	complex:aTrK9iogBqb9dlAu0LrPfvkytG0	P62879	732732	1565762
732732	complex:aTrK9iogBqb9dlAu0LrPfvkytG0	P50148	732732	1806051
732732	complex:aTrK9iogBqb9dlAu0LrPfvkytG0	F1T0G5	732732	2309071
732732	complex:aTrK9iogBqb9dlAu0LrPfvkytG0	Q9HAV0	732732	2831214
732732	complex:aTrK9iogBqb9dlAu0LrPfvkytG0	P60033	732732	2919579
732732	complex:aTrK9iogBqb9dlAu0LrPfvkytG0	P29992	732732	4166168
732732	complex:aTrK9iogBqb9dlAu0LrPfvkytG0	P62873	732732	5228967
732808	P04040	Q13315	2460995	16816000
733074	P36871	P11940	2673990	4926237
733255	P07948	Q9ULV8	4083603	4125275
733259	P07948-2	P78352-3	4083603	5309542
733976	P22607	P55075-4	656326	1230241
734353	Q86WV1-2	O15117	5203777	9378664
735187	Q05469	E7DVW4	3529015	5108932
735784	P29279	P02751	510062	14006253
736189	P42224	Q6ZTM5	1004542	4109521
737015	O75643	P36871	410724	2673990
737100	P07948	P14317	4083603	16820919
737138	P11498	Q15067	242786	5287038
737685	P48059	A2VCK8	2974113	4876251
737844	P15036	P15036	3043915	3043915
738305	P84022-4	P35568	506434	3143545
739851	P48059	Q16527	2974113	3299587
739875	P37231-3	B2RCW4	2201336	5435085
740194	P07948	NP_751927	4083603	9129473
740353	Q15436	Q92597	4304148	5176863
740493	O75376	D2KUA6	899063	2201336
740658	P37231-3	P17096	2201336	2219336
741645	XP_005246873	XP_005246873	1004542	1004542
741789	P19876	O15162	3741114	4926164
742413	P05305	P35318	3914662	4814801
742912	XP_005246873	XP_005261024	1004542	3170278
743064	P48059	Q15404	2974113	3796305
744123	Q8IWW8	P36871	2476514	2673990
744205	P12018	complex:BJ8XHIUFSkOUHf5r7RQ248bYPLE	520037	744205
744205	complex:BJ8XHIUFSkOUHf5r7RQ248bYPLE	P15814	744205	1271211
744205	complex:BJ8XHIUFSkOUHf5r7RQ248bYPLE	P01871	744205	5334003
744219	P36871	P40926	2673990	4413910
744539	P16220-2	Q03060-23	2768047	11792364
744888	O75688-3	P04083	1474439	3719914
744961	P31371	P21802	4799115	4935615
745305	P36871	Q15046	2673990	5045181
745736	Q13177	P07948-2	1248292	4083603
746634	P42224	AAC36701	1004542	4695700
746656	P32241	Q5JWF2	1528293	4391787
747204	Q9NTJ5	P36871	1024710	2673990
747521	P22607	P02008	656326	2656233
747689	Q9C0K7	complex:TYDps2Ega1aN9uk+uwdZv/KuJKk	219585	747689
747689	complex:TYDps2Ega1aN9uk+uwdZv/KuJKk	Q02241-2	747689	1079109
747689	complex:TYDps2Ega1aN9uk+uwdZv/KuJKk	Q16543	747689	2348958
747689	complex:TYDps2Ega1aN9uk+uwdZv/KuJKk	A8K8L7	747689	2866020
747689	complex:TYDps2Ega1aN9uk+uwdZv/KuJKk	P48059	747689	2974113
747689	complex:TYDps2Ega1aN9uk+uwdZv/KuJKk	Q13451	747689	2985508
747689	complex:TYDps2Ega1aN9uk+uwdZv/KuJKk	A8K5I0	747689	3202052
747689	complex:TYDps2Ega1aN9uk+uwdZv/KuJKk	P51784	747689	3431532
747689	complex:TYDps2Ega1aN9uk+uwdZv/KuJKk	Q9H6T3	747689	3568257
747689	complex:TYDps2Ega1aN9uk+uwdZv/KuJKk	K9JA46	747689	3691852
747689	complex:TYDps2Ega1aN9uk+uwdZv/KuJKk	Q92922	747689	4434473
747689	complex:TYDps2Ega1aN9uk+uwdZv/KuJKk	Q7RTN6-2	747689	4730625
747689	complex:TYDps2Ega1aN9uk+uwdZv/KuJKk	Q15831	747689	5157965
747689	complex:TYDps2Ega1aN9uk+uwdZv/KuJKk	A7E2E1	747689	5253180
748994	Q15853	P01859	2862996	5333999
749053	P12931	P07948	863768	4083603
749319	P20827	P55854	1297481	4577585
749738	P63241	P36871	146918	2673990
749802	P56386	P09237	3022156	4966191
749951	P42224-2	P42229	1004542	2791829
750641	P10124	A0N0R1	1862523	3968630
750788	P19875	P25025	1920263	4138380
751028	Q15650	P37231-3	1873263	2201336
751033	Q03135	complex:bW6JDQSXwvyO/+nUgT6LGMuT0Wc	40293	751033
751033	complex:bW6JDQSXwvyO/+nUgT6LGMuT0Wc	P48995	751033	2151162
751033	complex:bW6JDQSXwvyO/+nUgT6LGMuT0Wc	Q14573	751033	3306613
751033	complex:bW6JDQSXwvyO/+nUgT6LGMuT0Wc	P29992	751033	4166168
751254	D0PNI1	P35568	746078	3143545
752118	Q99570	Q6ZNE5	1406752	2186948
752627	P01857	Q7CH25	5333995	5404174
754716	Q92561	Q92597	1901835	5176863
754863	P48059	Q496Y0	2974113	3352913
755431	P42768	NP_005326	4531310	16820919
755962	XP_005246873	Q6IA86-6	1004542	1411336
756218	P30411	P29992	3870948	4166168
756370	Q9BXR5	P04040	311151	2460995
757220	P40227	Q15067	2794789	5287038
757280	complex:CbzguFZH+hh7ynW2mvtZ+Np2VvE	Q9BXW9	757280	1434959
757280	complex:CbzguFZH+hh7ynW2mvtZ+Np2VvE	P40692	757280	4465042
757280	complex:CbzguFZH+hh7ynW2mvtZ+Np2VvE	Q16658	757280	4997501
757280	complex:CbzguFZH+hh7ynW2mvtZ+Np2VvE	P54278	757280	5175554
757280	complex:CbzguFZH+hh7ynW2mvtZ+Np2VvE	Q9NVI1	757280	5317103
757883	Q03405-3	A8K379	1855991	4083603
758106	A8K2I8	P48764	4400282	9147993
758414	Q92900	Q92597	3427613	5176863
759224	P62249	Q92597	3426596	5176863
759325	O75807	P07948-2	385716	4083603
759568	P62258	P35568	3077030	3143545
759629	complex:CgJ/Onl+vftLNCvmN2lZuS/w/Rk	Q13418	759629	1941659
759629	complex:CgJ/Onl+vftLNCvmN2lZuS/w/Rk	P48059	759629	2974113
759629	complex:CgJ/Onl+vftLNCvmN2lZuS/w/Rk	O43639	759629	4765909
759635	P05412	Q03060	5155720	11792364
760034	P36871	Q12965	2673990	4451817
760244	Q13438-3	Q16820	3271273	8972896
760901	NP_005922	O43908	3178050	4530162
761412	P37231	Q5VT06	2201336	2955088
761440	P42224	P00533	1004542	2135848
761653	P10124	P16070	1862523	3739030
762174	P37231	P51784	2201336	3431532
764825	Q9Y6Q5	Q92597	5157354	5176863
764958	O14975	Q15067	2914461	5287038
766095	P12931	P15036	863768	3043915
766519	Q5M8T4	P61812	510062	5204010
767276	P22695	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	396	767276
767276	Q96AY3	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	53082	767276
767276	Q9Y3F4	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	121585	767276
767276	O60830	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	370352	767276
767276	P05109	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	465484	767276
767276	P61289	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	687228	767276
767276	P28074	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	749684	767276
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	Q9GZT3	767276	889910
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	P25788	767276	936905
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	Q9BTK6	767276	988632
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	Q92889	767276	1007298
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	Q8WXD5	767276	1026134
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	P28066	767276	1218184
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	O00231	767276	1224042
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	P19013	767276	1291828
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	P25787	767276	1431607
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	P20618	767276	1549507
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	P60900	767276	1821380
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	P53350	767276	1859715
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	P49720	767276	2168400
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	Q9BQ83	767276	2255265
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	Q5VYV7	767276	2300045
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	P35749	767276	2367755
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	O14818	767276	2489355
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	Q9NSB2	767276	2493918
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	Q8IY92	767276	3277723
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	Q13616	767276	3342392
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	O95166	767276	3589204
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	P49721	767276	3613055
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	Q9UHI6	767276	3663386
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	Q16637	767276	3698509
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	P04083	767276	3719914
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	P25786	767276	4162059
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	Q7Z6Z7	767276	4230503
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	P62826	767276	4251325
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	B4DJ51	767276	4264365
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	P25789	767276	4297789
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	Q15008	767276	4386137
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	P07992	767276	4688857
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	Q9Y4P1	767276	4915679
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	Q9NT62	767276	5038670
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	Q9UJS0	767276	5087665
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	Q96AY2	767276	5314002
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	Q96NY9	767276	5352488
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	P57678	767276	9148605
767276	complex:cuXDtGEYhD4fJi6X8FtU6Tb1wlw	P12035	767276	9442936
767613	P10767	P21802	1144212	4935615
768758	P07948	Q86WV1	4083603	5203777
769754	rogid:3GilwqS4csV8LvvR72ulHAcle3A31647	Q92597	444931	5176863
770631	P08138	Q16658	4896685	4997501
770651	P18754	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	116262	770651
770651	O60506	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	390142	770651
770651	O15347	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	439824	770651
770651	P27695	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	498749	770651
770651	P12956	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	504941	770651
770651	Q6UX04	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	524825	770651
770651	P20042	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	668683	770651
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	P09429	770651	864205
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	P26583	770651	1038283
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	Q9NTK5	770651	1108340
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	P09651	770651	1700717
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	P26599	770651	1907074
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	P17096	770651	2219336
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	P50579	770651	2326817
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	P07355	770651	2522401
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	P13984	770651	2677625
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	P05455	770651	2874872
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	Q14103	770651	2929543
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	O75475	770651	3097740
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	O75937	770651	3111585
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	A8K5I0	770651	3202052
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	Q9UQ80	770651	3371299
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	O14979	770651	3411901
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	P19338	770651	3509741
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	P04083	770651	3719914
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	P14866	770651	4565634
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	Q12972	770651	4602573
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	Q15365	770651	4813983
770651	complex:D0RJiEINAx6lWqsXD5wUwaqiis4	Q99729	770651	5386653
770877	XP_005271086	P37231-3	232605	2201336
772092	Q9P253	complex:d654ECewLodFHfrVVUspI1RPsnY	131074	772092
772092	Q92622	complex:d654ECewLodFHfrVVUspI1RPsnY	184136	772092
772092	Q14457	complex:d654ECewLodFHfrVVUspI1RPsnY	517184	772092
772092	complex:d654ECewLodFHfrVVUspI1RPsnY	Q96QR8	772092	1335673
772092	complex:d654ECewLodFHfrVVUspI1RPsnY	Q99570	772092	1406752
772092	complex:d654ECewLodFHfrVVUspI1RPsnY	Q9H7B2	772092	1479227
772092	complex:d654ECewLodFHfrVVUspI1RPsnY	Q96AX1	772092	1622643
772092	complex:d654ECewLodFHfrVVUspI1RPsnY	P35573	772092	2290747
772092	complex:d654ECewLodFHfrVVUspI1RPsnY	Q5VY60	772092	2582409
772092	complex:d654ECewLodFHfrVVUspI1RPsnY	Q9H5H4	772092	2763012
772092	complex:d654ECewLodFHfrVVUspI1RPsnY	P55884	772092	3128457
772092	complex:d654ECewLodFHfrVVUspI1RPsnY	Q71UM5	772092	3446571
772092	complex:d654ECewLodFHfrVVUspI1RPsnY	Q9H078	772092	3750560
772092	complex:d654ECewLodFHfrVVUspI1RPsnY	Q8NEB9	772092	4021969
772092	complex:d654ECewLodFHfrVVUspI1RPsnY	Q9P2Y5	772092	4177872
772092	complex:d654ECewLodFHfrVVUspI1RPsnY	A6NHL2	772092	5074551
772092	complex:d654ECewLodFHfrVVUspI1RPsnY	Q9UBL6	772092	5161511
772092	complex:d654ECewLodFHfrVVUspI1RPsnY	Q8WUH2	772092	5265235
772092	complex:d654ECewLodFHfrVVUspI1RPsnY	Q9H714	772092	5301162
772092	complex:d654ECewLodFHfrVVUspI1RPsnY	P18433	772092	5369851
772092	complex:d654ECewLodFHfrVVUspI1RPsnY	Q13576	772092	14006769
772560	Q9H300	Q8NFU3	3752467	3813021
772613	P31943	Q92597	2284410	5176863
773265	P35568	Q07666	3143545	3573425
773700	P42224-2	P51813	1004542	4516405
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	L7RT22	774319	1076258
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	A3KPE2	774319	1539490
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	P00734	774319	1842618
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	P02538	774319	1874239
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	P02768	774319	2726528
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	Q8TAG9	774319	2976038
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	P35527	774319	2991142
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	P01834	774319	3114885
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	Q9BTX7	774319	3156166
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	P82279	774319	3412833
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	Q9H7N4	774319	3526685
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	P14136	774319	3629517
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	P06727	774319	3717978
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	Q8N355	774319	3911917
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	P04264	774319	4182659
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	P02765	774319	4409073
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	E9KL36	774319	4608361
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	E9KL26	774319	4979240
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	P02647	774319	5011796
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	P01857	774319	5333995
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	P01614	774319	5339595
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	Q15714	774319	9148596
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	Q7Z333	774319	9442794
774319	complex:DCC4o1QnQitRawg1R/TMfkqQTNQ	P02751	774319	14006253
775586	P37231-3	Q96C00	2201336	4368864
775588	P36871	Q08209	2673990	2803406
775856	P26926	P10124	134125	1862523
776201	P01111	XP_005269939	1784955	3351727
776919	Q9ULX9	Q96AN2	2082462	3777351
777116	O14983	P35568	434488	3143545
777848	P19875	P19875	1920263	1920263
778707	Q14194	O95760	585351	2333465
779044	P27815	P07948	310519	4083603
779470	XP_005246873	P59826	1004542	2874549
781242	P22607-3	Q14181	656326	1438080
782870	XP_005246873	NP_066289	1004542	2068280
783105	Q9Y6K9	P01857	961525	5333995
783148	Q15691	Q99570	39792	1406752
783607	Q6NZI2	P04155	586904	1119944
783790	Q9UBS0	A8K379	578161	4083603
783831	XP_005246873	P29597	1004542	2218557
784012	P17861	Q9NS37	717706	1836445
784165	complex:dun3M5WU1+4PVBAybBNUuG0exCc	P12830	784165	4698162
784165	complex:dun3M5WU1+4PVBAybBNUuG0exCc	P35222	784165	4717503
784165	complex:dun3M5WU1+4PVBAybBNUuG0exCc	Q92597	784165	5176863
784546	P35520	Q8NFU3	1849460	3813021
785496	P08473	P07948-2	2687131	4083603
786381	B0LPE5	P35568	929751	3143545
786777	P48059	Q9H1D9	2974113	4413015
786859	P01857	P17778	5333995	5434157
787188	P04040	Q9H1D9	2460995	4413015
787229	P21802	P21802	4935615	4935615
787613	P35548	P37231-3	1472423	2201336
788174	P35250	P36871	424000	2673990
788822	P29279	Q86X02	510062	3206213
788895	Q9NR19	Q15067	3140794	5287038
789142	P20827	P02775	1297481	3252308
789441	B2R4S9	complex:E7ImzSdIdyNsrKJn3aKyh/Q+sDc	169746	789441
789441	complex:E7ImzSdIdyNsrKJn3aKyh/Q+sDc	A4FTV9	789441	1603647
789441	complex:E7ImzSdIdyNsrKJn3aKyh/Q+sDc	O95760	789441	2333465
789665	P37231	P04156	2201336	3335469
789995	complex:E9rFEDrct9/wCQCZ8f5adrSavOw	Q99856	789995	3413201
789995	complex:E9rFEDrct9/wCQCZ8f5adrSavOw	P15391	789995	3950983
789995	complex:E9rFEDrct9/wCQCZ8f5adrSavOw	Q06187	789995	5234989
789995	complex:E9rFEDrct9/wCQCZ8f5adrSavOw	P01871	789995	5334003
791594	P26641	P36871	1235047	2673990
792217	O43255	XP_005269939	265632	3351727
792412	NP_005018	P35568	2392885	3143545
792478	P40123	P36871	18977	2673990
792604	Q15466	P37231-3	907507	2201336
792823	Q14940	A8K2I8	3863843	4400282
793064	P42224-2	P42224-2	1004542	1004542
793474	P01350	P35568	1401938	3143545
793499	P42224	P25205	1004542	3556920
793647	P20827-2	Q92993-4	1297481	2623348
794197	P40692	Q92597	4465042	5176863
794812	P35568	Q06124	3143545	5369795
794906	P25815	P25815	4764357	4764357
795303	P62906	Q15067	4749326	5287038
795619	P30480	Q16658	1469573	4997501
796180	complex:ellS5G2lqDO08q339rYxLbCqgts	Q12824	796180	2067078
796180	complex:ellS5G2lqDO08q339rYxLbCqgts	P15036	796180	3043915
796180	complex:ellS5G2lqDO08q339rYxLbCqgts	A7E2E1	796180	5253180
796872	P48059	rogid:OYTGPI7ZqtKYCELgs1vqur0gAgY9606	2974113	53623845
797019	P35568	P27986	3143545	3503650
798171	P37231-3	O15062	2201336	4067741
798553	P36871	Q9Y5K8	2673990	4333341
799271	P29279	Q15303	510062	1180258
800016	P48059	Q9HCE7-2	2974113	4687717
800599	P48059	O60711	2974113	3397715
800747	P01857	Q8CWI4	5333995	7722124
801051	Q9P209	P01871	1330230	5334003
801176	P36871	P43487	2673990	3452597
801244	P36871	P38607	2673990	11789803
801818	XP_005246873	Q8N653	1004542	1948132
801949	P05023	Q92597	4456626	5176863
802152	P37231-3	P17676	2201336	3962824
803506	P13569	P08758	2450911	4535951
804004	P32241	A4D2L1	1528293	2833143
804085	Q00613	XP_005246873	867906	1004542
804788	Q09472	P42224-2	820620	1004542
805288	P36871	Q13895	2673990	3684041
805489	O76031	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	63836	805489
805489	O75563	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	107873	805489
805489	P98160	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	599966	805489
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	Q5T4S7	805489	863903
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	Q96P48	805489	1065022
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	Q13480	805489	1066766
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	P50570	805489	1193583
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	P29353	805489	1871880
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	Q15018	805489	1979811
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	Q9H939	805489	2055942
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	Q9NZQ3	805489	2098043
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	P35637	805489	2287965
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	O00459	805489	2392885
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	Q9UQC2	805489	2876530
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	Q13094	805489	2970254
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	P27708	805489	2993980
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	Q38SD2	805489	3052670
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	Q14204	805489	3213877
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	P27986	805489	3503650
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	A5YKK6	805489	3793775
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	Q8TF42	805489	3875295
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	B0LPF3	805489	4056103
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	Q9ULH1	805489	4067378
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	Q9Y5K6	805489	4137152
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	Q9UQ16	805489	4138989
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	O76013	805489	4144527
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	Q9NXR7	805489	4384113
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	Q14247	805489	4456964
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	P22681	805489	4739027
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	Q92734	805489	4979086
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	P14868	805489	5118278
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	O76009	805489	5194896
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	Q06187	805489	5234989
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	Q06124	805489	5369795
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	P18433	805489	5369851
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	A9UF07	805489	5825410
805489	complex:F40yHbXJoIAyeN6fF2OrasWTmUY	O15117	805489	9378664
806275	O95994	P40692	1680760	4465042
807211	P29992	P49796-1	4166168	4842235
807414	P15153	P35228	3298741	4140270
807622	P52333	P35568	1397156	3143545
807651	P17861-2	P17861-2	717706	717706
808103	P35568	rogid:rMFU7lqCAoeDdIfc6FB3iOlVXzY562	3143545	9982278
808330	P06730	Q15067	913032	5287038
808616	P01871	Q8ZD12	5334003	5425540
808887	Q9UHP3	P04083	3570634	3719914
809439	P07948	P04604	4083603	5355074
809585	complex:FeqGFw5m8ZlgekiHdbKuR7IZyHo	O14867	809585	906603
809585	complex:FeqGFw5m8ZlgekiHdbKuR7IZyHo	P63167	809585	1279185
809585	complex:FeqGFw5m8ZlgekiHdbKuR7IZyHo	Q9ULX9	809585	2082462
809585	complex:FeqGFw5m8ZlgekiHdbKuR7IZyHo	A4D214	809585	2447367
809585	complex:FeqGFw5m8ZlgekiHdbKuR7IZyHo	O15525	809585	3085317
809585	complex:FeqGFw5m8ZlgekiHdbKuR7IZyHo	P61204	809585	3249432
809585	complex:FeqGFw5m8ZlgekiHdbKuR7IZyHo	P97302	809585	3303948
809585	complex:FeqGFw5m8ZlgekiHdbKuR7IZyHo	O75330	809585	3391087
809585	complex:FeqGFw5m8ZlgekiHdbKuR7IZyHo	P84077	809585	5240249
809585	complex:FeqGFw5m8ZlgekiHdbKuR7IZyHo	Q9H4H8	809585	5316344
809661	Q04760	Q15067	3357834	5287038
809920	B0LPF3	Q9Y2D5	4056103	5288232
810292	P49591	complex:fG+L0iJA2y6VY0gysBbonaWpoi4	494867	810292
810292	Q14697	complex:fG+L0iJA2y6VY0gysBbonaWpoi4	670149	810292
810292	complex:fG+L0iJA2y6VY0gysBbonaWpoi4	P34897	810292	1377691
810292	complex:fG+L0iJA2y6VY0gysBbonaWpoi4	Q14152	810292	1433449
810292	complex:fG+L0iJA2y6VY0gysBbonaWpoi4	P00558	810292	1907974
810292	complex:fG+L0iJA2y6VY0gysBbonaWpoi4	Q8WUM4	810292	1976328
810292	complex:fG+L0iJA2y6VY0gysBbonaWpoi4	P60520	810292	2183154
810292	complex:fG+L0iJA2y6VY0gysBbonaWpoi4	P51659	810292	2328859
810292	complex:fG+L0iJA2y6VY0gysBbonaWpoi4	Q7KZF4	810292	2345140
810292	complex:fG+L0iJA2y6VY0gysBbonaWpoi4	P13804	810292	2492145
